word	nodeType	synsetCount	unit	count
vacation	NOUN	3	og-memo-scrape	1
variety	NOUN	6	og-memo-scrape	1
vcr	NOUN	1	og-memo-scrape	1
veil	NOUN	6	og-memo-scrape	1
vengeance	NOUN	1	og-memo-scrape	1
version:===	NOUN	0	og-memo-scrape	3
vessel	NOUN	3	og-memo-scrape	1
victim	NOUN	2	og-memo-scrape	1
video	NOUN	4	og-memo-scrape	4
videotape	NOUN	3	og-memo-scrape	2
villain	NOUN	2	og-memo-scrape	1
violence	NOUN	3	og-memo-scrape	4
volume	NOUN	6	og-memo-scrape	1
wake	NOUN	9	og-memo-scrape	1
wall	NOUN	9	og-memo-scrape	3
warning	NOUN	8	og-memo-scrape	1
wat	NOUN	0	og-memo-scrape	1
water	NOUN	10	og-memo-scrape	2
wave	NOUN	14	og-memo-scrape	1
way	NOUN	13	og-memo-scrape	4
weapon	NOUN	2	og-memo-scrape	4
weight	NOUN	10	og-memo-scrape	3
whence	NOUN	1	og-memo-scrape	1
while	NOUN	1	og-memo-scrape	2
willingness	NOUN	1	og-memo-scrape	1
wind	NOUN	15	og-memo-scrape	1
window	NOUN	8	og-memo-scrape	2
wine	NOUN	4	og-memo-scrape	1
wing	NOUN	12	og-memo-scrape	1
woman	NOUN	4	og-memo-scrape	5
word	NOUN	11	og-memo-scrape	8
world	NOUN	9	og-memo-scrape	3
worshipper	NOUN	2	og-memo-scrape	1
wound	NOUN	14	og-memo-scrape	2
wrath	NOUN	2	og-memo-scrape	1
wrench	NOUN	7	og-memo-scrape	2
x	NOUN	4	og-memo-scrape	1
ye	NOUN	0	og-memo-scrape	1
year	NOUN	4	og-memo-scrape	3
yesterday	NOUN	4	og-memo-scrape	1
I’ve	NOUN	0	game-dialogue	1
act	NOUN	15	game-dialogue	1
adult	NOUN	4	game-dialogue	1
air	NOUN	15	game-dialogue	1
alley	NOUN	2	game-dialogue	4
alleyway	NOUN	1	game-dialogue	3
amusement	NOUN	2	game-dialogue	2
animal	NOUN	2	game-dialogue	1
announcer	NOUN	2	game-dialogue	2
answer	NOUN	15	game-dialogue	3
apartment	NOUN	1	game-dialogue	13
area	NOUN	6	game-dialogue	8
arm	NOUN	8	game-dialogue	10
asylum	NOUN	2	game-dialogue	1
attic	NOUN	5	game-dialogue	1
audience	NOUN	4	game-dialogue	2
audio	NOUN	4	game-dialogue	1
axe	NOUN	3	game-dialogue	1
b	NOUN	7	game-dialogue	1
back	NOUN	28	game-dialogue	3
backdrop	NOUN	1	game-dialogue	1
background	NOUN	9	game-dialogue	3
ball	NOUN	13	game-dialogue	4
bang	NOUN	12	game-dialogue	1
bar	NOUN	19	game-dialogue	8
basement	NOUN	2	game-dialogue	4
bathroom	NOUN	2	game-dialogue	3
bear	NOUN	15	game-dialogue	3
bed	NOUN	13	game-dialogue	21
bedroom	NOUN	1	game-dialogue	3
bedside	NOUN	1	game-dialogue	1
beginning	NOUN	16	game-dialogue	1
being	NOUN	15	game-dialogue	2
birthday	NOUN	2	game-dialogue	1
bit	NOUN	15	game-dialogue	1
blabbermouth	NOUN	1	game-dialogue	1
blood	NOUN	6	game-dialogue	8
blow	NOUN	29	game-dialogue	4
board	NOUN	13	game-dialogue	1
boat	NOUN	3	game-dialogue	3
body	NOUN	12	game-dialogue	10
bone	NOUN	6	game-dialogue	1
boss	NOUN	8	game-dialogue	4
bottle	NOUN	5	game-dialogue	2
bowling	NOUN	6	game-dialogue	4
brat	NOUN	2	game-dialogue	1
breath	NOUN	5	game-dialogue	2
brick	NOUN	2	game-dialogue	4
brother	NOUN	5	game-dialogue	2
building	NOUN	14	game-dialogue	6
bullet	NOUN	3	game-dialogue	1
burden	NOUN	6	game-dialogue	1
business	NOUN	9	game-dialogue	1
butcher	NOUN	7	game-dialogue	2
button	NOUN	9	game-dialogue	1
cafeteria	NOUN	1	game-dialogue	3
calm	NOUN	8	game-dialogue	1
camera	NOUN	2	game-dialogue	4
car	NOUN	5	game-dialogue	6
carcass	NOUN	1	game-dialogue	1
card	NOUN	13	game-dialogue	1
care	NOUN	11	game-dialogue	3
cause	NOUN	7	game-dialogue	2
ceiling	NOUN	4	game-dialogue	5
cemetery	NOUN	1	game-dialogue	1
center	NOUN	23	game-dialogue	1
chair	NOUN	7	game-dialogue	4
challenger	NOUN	1	game-dialogue	1
chance	NOUN	9	game-dialogue	1
change	NOUN	20	game-dialogue	1
cheering	NOUN	7	game-dialogue	2
chest	NOUN	4	game-dialogue	1
child	NOUN	4	game-dialogue	1
city	NOUN	3	game-dialogue	1
clip	NOUN	11	game-dialogue	2
clothe	NOUN	3	game-dialogue	1
clothing	NOUN	4	game-dialogue	1
club	NOUN	11	game-dialogue	1
coaster	NOUN	3	game-dialogue	1
composure	NOUN	1	game-dialogue	1
condition	NOUN	13	game-dialogue	1
construction	NOUN	7	game-dialogue	4
contact	NOUN	11	game-dialogue	1
contraption	NOUN	1	game-dialogue	1
control	NOUN	19	game-dialogue	3
conversation	NOUN	1	game-dialogue	3
cop	NOUN	3	game-dialogue	2
corps	NOUN	3	game-dialogue	1
corpse	NOUN	1	game-dialogue	1
corridor	NOUN	1	game-dialogue	1
cough	NOUN	2	game-dialogue	2
couple	NOUN	9	game-dialogue	5
creature	NOUN	3	game-dialogue	3
credit	NOUN	13	game-dialogue	5
cup	NOUN	11	game-dialogue	1
daddy	NOUN	1	game-dialogue	1
damage	NOUN	7	game-dialogue	4
daughter	NOUN	1	game-dialogue	1
day	NOUN	10	game-dialogue	1
deal	NOUN	22	game-dialogue	2
dearest	NOUN	5	game-dialogue	1
death	NOUN	8	game-dialogue	1
deck	NOUN	7	game-dialogue	2
desk	NOUN	1	game-dialogue	2
device	NOUN	5	game-dialogue	1
dialogue	NOUN	4	game-dialogue	10
dialouge	NOUN	0	game-dialogue	2
direction	NOUN	9	game-dialogue	7
disease	NOUN	1	game-dialogue	2
dock	NOUN	12	game-dialogue	2
doctor	NOUN	7	game-dialogue	5
dog	NOUN	8	game-dialogue	6
door	NOUN	5	game-dialogue	42
dream	NOUN	8	game-dialogue	1
drug	NOUN	3	game-dialogue	2
edge	NOUN	10	game-dialogue	1
edifice	NOUN	1	game-dialogue	1
edition	NOUN	4	game-dialogue	1
elbow	NOUN	7	game-dialogue	1
elevator	NOUN	2	game-dialogue	7
end	NOUN	18	game-dialogue	7
ending	NOUN	9	game-dialogue	6
entrance	NOUN	5	game-dialogue	1
envelope	NOUN	6	game-dialogue	2
excuse	NOUN	9	game-dialogue	1
exit	NOUN	6	game-dialogue	3
eye	NOUN	6	game-dialogue	2
face	NOUN	22	game-dialogue	14
father	NOUN	9	game-dialogue	1
fatso	NOUN	1	game-dialogue	2
fault	NOUN	8	game-dialogue	1
feeling	NOUN	19	game-dialogue	1
fight	NOUN	9	game-dialogue	5
fightin	NOUN	0	game-dialogue	1
figure	NOUN	18	game-dialogue	1
fire	NOUN	18	game-dialogue	1
flashlight	NOUN	1	game-dialogue	1
flesh	NOUN	4	game-dialogue	1
floor	NOUN	12	game-dialogue	17
flower	NOUN	4	game-dialogue	3
fog	NOUN	4	game-dialogue	2
fool	NOUN	7	game-dialogue	1
foot	NOUN	14	game-dialogue	2
footage	NOUN	2	game-dialogue	7
football	NOUN	2	game-dialogue	1
forest	NOUN	3	game-dialogue	1
form	NOUN	23	game-dialogue	2
freezer	NOUN	1	game-dialogue	1
friend	NOUN	5	game-dialogue	3
friggin	NOUN	0	game-dialogue	1
front	NOUN	13	game-dialogue	2
fun	NOUN	4	game-dialogue	2
game	NOUN	14	game-dialogue	1
gap	NOUN	7	game-dialogue	4
gate	NOUN	7	game-dialogue	1
ghost	NOUN	7	game-dialogue	1
gimme	NOUN	0	game-dialogue	1
girl	NOUN	5	game-dialogue	42
girlfriend	NOUN	2	game-dialogue	2
good	NOUN	27	game-dialogue	2
goodbye	NOUN	1	game-dialogue	1
graf	NOUN	1	game-dialogue	1
grave	NOUN	8	game-dialogue	3
graveyard	NOUN	1	game-dialogue	4
ground	NOUN	30	game-dialogue	12
gun	NOUN	8	game-dialogue	8
gut	NOUN	5	game-dialogue	1
guy	NOUN	5	game-dialogue	2
hair	NOUN	6	game-dialogue	1
halfway	NOUN	4	game-dialogue	1
hallway	NOUN	1	game-dialogue	12
hand	NOUN	16	game-dialogue	22
handgun	NOUN	1	game-dialogue	1
handle	NOUN	7	game-dialogue	2
hangover	NOUN	3	game-dialogue	1
head	NOUN	42	game-dialogue	10
headphone	NOUN	1	game-dialogue	1
headset	NOUN	1	game-dialogue	1
heave	NOUN	14	game-dialogue	1
hell	NOUN	6	game-dialogue	5
help	NOUN	12	game-dialogue	1
hiding	NOUN	6	game-dialogue	1
hill	NOUN	6	game-dialogue	1
hole	NOUN	10	game-dialogue	2
home	NOUN	17	game-dialogue	4
honey	NOUN	4	game-dialogue	2
hospital	NOUN	2	game-dialogue	12
hotel	NOUN	1	game-dialogue	8
house	NOUN	14	game-dialogue	3
idea	NOUN	5	game-dialogue	1
illusion	NOUN	4	game-dialogue	1
impact	NOUN	6	game-dialogue	1
intersection	NOUN	6	game-dialogue	2
island	NOUN	2	game-dialogue	3
item	NOUN	6	game-dialogue	1
jacket	NOUN	7	game-dialogue	2
job	NOUN	17	game-dialogue	1
journey	NOUN	3	game-dialogue	3
key	NOUN	21	game-dialogue	8
kid	NOUN	7	game-dialogue	1
killer	NOUN	4	game-dialogue	1
kind	NOUN	4	game-dialogue	1
kitchen	NOUN	1	game-dialogue	2
knee	NOUN	3	game-dialogue	4
knife	NOUN	4	game-dialogue	6
knob	NOUN	4	game-dialogue	1
labyrinth	NOUN	2	game-dialogue	5
ladder	NOUN	4	game-dialogue	2
lady	NOUN	3	game-dialogue	1
lake	NOUN	3	game-dialogue	5
lap	NOUN	11	game-dialogue	1
leg	NOUN	9	game-dialogue	1
letter	NOUN	8	game-dialogue	27
lever	NOUN	4	game-dialogue	1
liar	NOUN	1	game-dialogue	2
lie	NOUN	10	game-dialogue	1
life	NOUN	14	game-dialogue	6
light	NOUN	47	game-dialogue	1
liquid	NOUN	11	game-dialogue	2
living	NOUN	17	game-dialogue	1
locker	NOUN	3	game-dialogue	3
lot	NOUN	9	game-dialogue	7
lying	NOUN	8	game-dialogue	1
mama	NOUN	2	game-dialogue	3
man	NOUN	13	game-dialogue	3
map	NOUN	8	game-dialogue	2
mark	NOUN	30	game-dialogue	1
meat	NOUN	3	game-dialogue	1
meeting	NOUN	19	game-dialogue	3
memory	NOUN	5	game-dialogue	1
metal	NOUN	4	game-dialogue	14
microphone	NOUN	1	game-dialogue	1
middle	NOUN	9	game-dialogue	7
minute	NOUN	8	game-dialogue	1
miracle	NOUN	2	game-dialogue	2
mirror	NOUN	4	game-dialogue	2
mistake	NOUN	5	game-dialogue	1
moment	NOUN	6	game-dialogue	2
monitor	NOUN	9	game-dialogue	1
monster	NOUN	5	game-dialogue	14
month	NOUN	2	game-dialogue	1
mother	NOUN	7	game-dialogue	2
mouth	NOUN	11	game-dialogue	1
movie	NOUN	1	game-dialogue	1
murder	NOUN	3	game-dialogue	2
murderer	NOUN	1	game-dialogue	1
nail	NOUN	10	game-dialogue	1
name	NOUN	15	game-dialogue	21
need	NOUN	7	game-dialogue	1
needle	NOUN	6	game-dialogue	1
neighborhood	NOUN	4	game-dialogue	1
newspaper	NOUN	4	game-dialogue	1
nightmare	NOUN	2	game-dialogue	1
no	NOUN	6	game-dialogue	4
noise	NOUN	7	game-dialogue	2
none	NOUN	4	game-dialogue	2
north	NOUN	9	game-dialogue	1
nothin’	NOUN	0	game-dialogue	1
number	NOUN	17	game-dialogue	1
nurse	NOUN	7	game-dialogue	1
observation	NOUN	5	game-dialogue	2
one	NOUN	9	game-dialogue	7
opinion	NOUN	6	game-dialogue	1
option	NOUN	3	game-dialogue	2
order	NOUN	24	game-dialogue	4
outta	NOUN	0	game-dialogue	1
pain	NOUN	7	game-dialogue	4
panel	NOUN	10	game-dialogue	4
park	NOUN	8	game-dialogue	5
parking	NOUN	4	game-dialogue	5
part	NOUN	18	game-dialogue	4
partition	NOUN	6	game-dialogue	1
party	NOUN	6	game-dialogue	1
people	NOUN	6	game-dialogue	5
person	NOUN	3	game-dialogue	5
piano	NOUN	4	game-dialogue	3
picture	NOUN	12	game-dialogue	7
piece	NOUN	18	game-dialogue	4
pig	NOUN	9	game-dialogue	1
pill	NOUN	5	game-dialogue	1
pillow	NOUN	2	game-dialogue	1
pizza	NOUN	1	game-dialogue	3
place	NOUN	32	game-dialogue	25
platform	NOUN	5	game-dialogue	1
player	NOUN	5	game-dialogue	5
pocket	NOUN	11	game-dialogue	6
point	NOUN	40	game-dialogue	3
porch	NOUN	1	game-dialogue	1
position	NOUN	18	game-dialogue	1
pow	NOUN	1	game-dialogue	1
power	NOUN	10	game-dialogue	2
prescription	NOUN	5	game-dialogue	1
present	NOUN	18	game-dialogue	1
prison	NOUN	2	game-dialogue	2
prize	NOUN	7	game-dialogue	2
problem	NOUN	3	game-dialogue	4
profit	NOUN	4	game-dialogue	1
promise	NOUN	6	game-dialogue	1
pull	NOUN	24	game-dialogue	1
punishment	NOUN	1	game-dialogue	1
pyramid	NOUN	7	game-dialogue	2
question	NOUN	11	game-dialogue	7
radio	NOUN	5	game-dialogue	8
reach	NOUN	13	game-dialogue	1
reason	NOUN	9	game-dialogue	4
reception	NOUN	5	game-dialogue	1
recording	NOUN	8	game-dialogue	1
refrigerator	NOUN	1	game-dialogue	11
request	NOUN	5	game-dialogue	2
resort	NOUN	6	game-dialogue	1
restaurant	NOUN	1	game-dialogue	1
restless	NOUN	3	game-dialogue	1
restroom	NOUN	1	game-dialogue	2
return	NOUN	29	game-dialogue	1
revolver	NOUN	2	game-dialogue	1
ring	NOUN	15	game-dialogue	2
road	NOUN	2	game-dialogue	10
roll	NOUN	33	game-dialogue	1
roller	NOUN	7	game-dialogue	1
room	NOUN	5	game-dialogue	63
rowboat	NOUN	1	game-dialogue	1
scene	NOUN	10	game-dialogue	12
scratch	NOUN	17	game-dialogue	1
scream	NOUN	6	game-dialogue	1
screeching	NOUN	4	game-dialogue	1
screen	NOUN	16	game-dialogue	4
seat	NOUN	16	game-dialogue	1
sentence	NOUN	4	game-dialogue	1
set	NOUN	45	game-dialogue	7
shadow	NOUN	12	game-dialogue	2
shoot	NOUN	22	game-dialogue	1
shoulder	NOUN	8	game-dialogue	6
showing	NOUN	14	game-dialogue	1
side	NOUN	14	game-dialogue	10
sign	NOUN	20	game-dialogue	1
sin	NOUN	8	game-dialogue	1
sister	NOUN	4	game-dialogue	2
site	NOUN	4	game-dialogue	1
skin	NOUN	10	game-dialogue	1
slam	NOUN	8	game-dialogue	1
sort	NOUN	6	game-dialogue	1
sound	NOUN	24	game-dialogue	4
south	NOUN	7	game-dialogue	1
spear	NOUN	4	game-dialogue	1
stain	NOUN	9	game-dialogue	1
stair	NOUN	1	game-dialogue	4
staircase	NOUN	1	game-dialogue	5
stairway	NOUN	1	game-dialogue	1
stand	NOUN	24	game-dialogue	2
statement	NOUN	7	game-dialogue	1
static	NOUN	5	game-dialogue	1
step	NOUN	21	game-dialogue	5
stoop	NOUN	8	game-dialogue	1
storage	NOUN	6	game-dialogue	1
storeroom	NOUN	1	game-dialogue	2
streak	NOUN	7	game-dialogue	2
street	NOUN	5	game-dialogue	7
surprise	NOUN	6	game-dialogue	1
switch	NOUN	14	game-dialogue	3
table	NOUN	8	game-dialogue	7
taking	NOUN	44	game-dialogue	1
talk	NOUN	11	game-dialogue	1
talkin	NOUN	0	game-dialogue	1
tea	NOUN	5	game-dialogue	1
television	NOUN	3	game-dialogue	6
text	NOUN	4	game-dialogue	4
thank	NOUN	1	game-dialogue	5
thing	NOUN	12	game-dialogue	11
time	NOUN	15	game-dialogue	23
today	NOUN	4	game-dialogue	2
toilet	NOUN	4	game-dialogue	1
tomorrow	NOUN	3	game-dialogue	1
tone	NOUN	15	game-dialogue	1
top	NOUN	22	game-dialogue	1
town	NOUN	4	game-dialogue	17
tragedy	NOUN	2	game-dialogue	1
treatment	NOUN	4	game-dialogue	1
truth	NOUN	5	game-dialogue	7
tunnel	NOUN	4	game-dialogue	2
twin	NOUN	9	game-dialogue	1
type	NOUN	8	game-dialogue	4
use	NOUN	13	game-dialogue	1
video	NOUN	4	game-dialogue	5
videotape	NOUN	3	game-dialogue	1
voice	NOUN	13	game-dialogue	9
wall	NOUN	9	game-dialogue	8
waste	NOUN	16	game-dialogue	1
water	NOUN	10	game-dialogue	3
way	NOUN	13	game-dialogue	40
weapon	NOUN	2	game-dialogue	2
week	NOUN	3	game-dialogue	1
while	NOUN	1	game-dialogue	4
wife	NOUN	1	game-dialogue	5
window	NOUN	8	game-dialogue	12
woman	NOUN	4	game-dialogue	18
word	NOUN	11	game-dialogue	3
x.	NOUN	0	game-dialogue	1
yard	NOUN	9	game-dialogue	1
year	NOUN	4	game-dialogue	12
zoom	NOUN	5	game-dialogue	1
’d	NOUN	0	game-dialogue	6
’s	NOUN	0	game-dialogue	4
